period,start_date,atmid,layout,value_unit_published,bank_type,bank_group_published,bank_name_std,bank_name_published,atm_total,pos_terminals,cc_payments_vol,cc_payments_val_mn,dc_payments_vol,dc_payments_val_mn,atm_onsite,atm_offsite,pos_online,pos_offline,cc_cards,cc_atm_vol,cc_pos_vol,cc_atm_val,cc_pos_val,dc_cards,dc_atm_vol,dc_pos_vol,dc_atm_val,dc_pos_val,atm_online,atm_offline,micro_atm,bharat_qr,pos,upi_qr,cc_ecom_vol,cc_ecom_val,cc_other_vol,cc_other_val,dc_ecom_vol,dc_ecom_val,dc_other_vol,dc_other_val,dc_cashpos_vol,dc_cashpos_val,cc_atm_val_mn,cc_pos_val_mn,dc_atm_val_mn,dc_pos_val_mn,cc_ecom_val_mn,cc_other_val_mn,dc_ecom_val_mn,dc_other_val_mn,dc_cashpos_val_mn
2013-02,2013-02-01,24,A14,million,Public Sector Banks,,VIJAYA BANK,Vijaya Bank,823.0,1491.0,154771.0,321.3,154061.0,266.2,661.0,162.0,1491.0,0.0,40427.0,3641.0,154771.0,20.0,321.3,2402301.0,2294652.0,154061.0,4575.0,266.2,,,,,,,,,,,,,,,,,20.0,321.3,4575.0,266.2,,,,,
2013-03,2013-03-01,26,A14,million,Foreign Banks,,AMERICAN EXPRESS BANKING CORPORATION,American Express Bkg. Corp.,0.0,18172.0,1586466.0,13995.6,0.0,0.0,0.0,0.0,18172.0,0.0,631432.0,4937.0,1586466.0,34.300000000000004,13995.6,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,34.300000000000004,13995.6,0.0,0.0,,,,,
2013-03,2013-03-01,26,A14,million,Foreign Banks,,BARCLAYS BANK PLC,Barclays Bank,0.0,0.0,0.0,0.0,560.0,1.73623902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8822.0,1299.0,560.0,7.817306439999998,1.73623902,,,,,,,,,,,,,,,,,0.0,0.0,7.817306439999998,1.73623902,,,,,
2013-03,2013-03-01,26,A14,million,Foreign Banks,,CITI BANK,Citibank,605.0,12261.0,7052420.0,19741.4,1837167.0,4057.0,57.0,548.0,12261.0,0.0,2360907.0,28544.0,7052420.0,220.0,19741.4,1788852.0,3925421.0,1837167.0,13880.0,4057.0,,,,,,,,,,,,,,,,,220.0,19741.4,13880.0,4057.0,,,,,
2013-03,2013-03-01,26,A14,million,Foreign Banks,,DBS INDIA BANK LTD,DBS Ltd.,38.0,0.0,0.0,0.0,6673.0,13.5,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10319.0,50080.0,6673.0,129.4,13.5,,,,,,,,,,,,,,,,,0.0,0.0,129.4,13.5,,,,,
2013-03,2013-03-01,26,A14,million,Foreign Banks,,DEUTSCHE BANK LTD,Deutsche Bank,53.0,0.0,0.0,0.0,99890.0,196.3862904,13.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75223.0,216150.0,99890.0,888.27728,196.3862904,,,,,,,,,,,,,,,,,0.0,0.0,888.27728,196.3862904,,,,,
2013-03,2013-03-01,26,A14,million,Foreign Banks,,HSBC LTD,HSBC,142.0,15463.0,989791.0,2949.0734687900795,270227.0,642.7007035999999,70.0,72.0,9939.0,5524.0,499574.0,3429.0,989791.0,24.77424466,2949.0734687900795,458316.0,502448.0,270227.0,2344.70270218,642.7007035999999,,,,,,,,,,,,,,,,,24.77424466,2949.0734687900795,2344.70270218,642.7007035999999,,,,,
2013-03,2013-03-01,26,A14,million,Foreign Banks,,ROYAL BANK OF SCOTLAND N V,RBS (ABN AMRO),120.0,0.0,153171.0,447.836484,125873.0,239.18559655,35.0,85.0,0.0,0.0,105635.0,787.0,153171.0,6.34377509,447.836484,189312.0,427150.0,125873.0,1753.1042448199996,239.18559655,,,,,,,,,,,,,,,,,6.34377509,447.836484,1753.1042448199996,239.18559655,,,,,
2013-03,2013-03-01,26,A14,million,Foreign Banks,,STANDARD CHARTERED BANK LTD,Standard Chartered Bank,303.0,0.0,2277363.0,7147.200000000001,637239.0,1060.0,102.0,201.0,0.0,0.0,1355389.0,2408.0,2277363.0,10.8,7147.200000000001,814112.0,1444327.0,637239.0,5190.0,1060.0,,,,,,,,,,,,,,,,,10.8,7147.200000000001,5190.0,1060.0,,,,,
2013-03,2013-03-01,26,A14,million,Private Sector Banks,,AXIS BANK LTD,Axis Bank Ltd.,11245.0,215646.0,1685713.0,5682.7,3800629.0,5714.700000000001,2297.0,8948.0,215646.0,0.0,1100895.0,8603.0,1685713.0,30.5,5682.7,14291676.0,27448471.0,3800629.0,116658.7,5714.700000000001,,,,,,,,,,,,,,,,,30.5,5682.7,116658.7,5714.700000000001,,,,,
2013-03,2013-03-01,26,A14,million,Private Sector Banks,,CITY UNION BANK LTD,City Union Bank Ltd,790.0,2415.0,0.0,0.0,152256.0,195.167,328.0,462.0,2415.0,0.0,0.0,0.0,0.0,0.0,0.0,937182.0,1417112.0,152256.0,4670.42,195.167,,,,,,,,,,,,,,,,,0.0,0.0,4670.42,195.167,,,,,
2013-03,2013-03-01,26,A14,million,Private Sector Banks,,CSB BANK LTD,Catholic Syrian Bank Ltd.,208.0,0.0,0.0,0.0,13324.0,33.1,148.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458894.0,253684.0,13324.0,6673.099999999999,33.1,,,,,,,,,,,,,,,,,0.0,0.0,6673.099999999999,33.1,,,,,
2013-03,2013-03-01,26,A14,million,Private Sector Banks,,DCB BANK LTD,Development Credit Bank Ltd.,272.0,622.0,3188.0,7.0,49326.0,83.9,88.0,184.0,622.0,0.0,2609.0,240.0,3188.0,1.1,7.0,158297.0,359004.0,49326.0,1474.97477975,83.9,,,,,,,,,,,,,,,,,1.1,7.0,1474.97477975,83.9,,,,,
2013-03,2013-03-01,26,A14,million,Private Sector Banks,,DHANALAXMI BANK LTD,Dhanalaxmi Bank Ltd.,396.0,0.0,3414.0,8.4,34977.0,64.80000000000001,174.0,222.0,0.0,0.0,2073.0,14.0,3414.0,0.12,8.4,734646.0,429483.0,34977.0,1545.9,64.80000000000001,,,,,,,,,,,,,,,,,0.12,8.4,1545.9,64.80000000000001,,,,,
2013-03,2013-03-01,26,A14,million,Private Sector Banks,,FEDERAL BANK LTD,Federal Bank Limited,1172.0,7501.0,0.0,0.0,300519.0,504.8,799.0,373.0,7501.0,0.0,0.0,0.0,0.0,0.0,0.0,3107591.0,3086186.0,300519.0,12873.2,504.8,,,,,,,,,,,,,,,,,0.0,0.0,12873.2,504.8,,,,,
2013-03,2013-03-01,26,A14,million,Private Sector Banks,,HDFC BANK LTD,HDFC Bank Ltd.,10743.0,242823.0,10014020.0,32827.41225034,7994779.0,11612.8754788,4344.0,6399.0,242823.0,0.0,6557564.0,80587.0,10014020.0,533.13063875,32827.41225034,15758792.0,32680814.0,7994779.0,144152.42063935002,11612.8754788,,,,,,,,,,,,,,,,,533.13063875,32827.41225034,144152.42063935002,11612.8754788,,,,,
2013-03,2013-03-01,26,A14,million,Private Sector Banks,,ICICI BANK LTD,ICICI Bank Ltd.,10481.0,197852.0,5160914.0,12000.0,7395395.0,11720.0,3322.0,7159.0,190973.0,6879.0,2866278.0,7746.0,5160914.0,40.0,12000.0,18583196.0,30461141.0,7395395.0,136000.0,11720.0,,,,,,,,,,,,,,,,,40.0,12000.0,136000.0,11720.0,,,,,
2013-03,2013-03-01,26,A14,million,Private Sector Banks,,IDBI BANK LTD,IDBI Ltd.,1702.0,14448.0,0.0,0.0,902165.0,1239.9924536300002,875.0,827.0,14448.0,0.0,0.0,0.0,0.0,0.0,0.0,5503611.0,7089548.0,902165.0,27879.85283609,1239.9924536300002,,,,,,,,,,,,,,,,,0.0,0.0,27879.85283609,1239.9924536300002,,,,,
2013-03,2013-03-01,26,A14,million,Private Sector Banks,,INDUSIND BANK LTD,IndusInd Bank Ltd,882.0,157.0,364592.0,1476.6999999999998,178662.0,286.90000000000003,442.0,440.0,157.0,0.0,228121.0,523.0,364592.0,3.3000000000000003,1476.6999999999998,1115139.0,1287436.0,178662.0,5366.3,286.90000000000003,,,,,,,,,,,,,,,,,3.3000000000000003,1476.6999999999998,5366.3,286.90000000000003,,,,,
2013-03,2013-03-01,26,A14,million,Private Sector Banks,,ING VYSYA BANK LTD,ING Vysya Bank,500.0,0.0,0.0,0.0,175788.0,314.8,246.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1124549.0,2308411.0,175788.0,6221.3,314.8,,,,,,,,,,,,,,,,,0.0,0.0,6221.3,314.8,,,,,
2013-03,2013-03-01,26,A14,million,Private Sector Banks,,JAMMU AND KASHMIR BANK LTD,Jammu & Kashmir Bank,613.0,3277.0,44367.0,158.4,34640.0,115.4,402.0,211.0,3277.0,0.0,33517.0,2129.0,44367.0,158.4,158.4,1349168.0,2453683.0,34640.0,10585.1,115.4,,,,,,,,,,,,,,,,,158.4,158.4,10585.1,115.4,,,,,
2013-03,2013-03-01,26,A14,million,Private Sector Banks,,KARNATAKA BANK LTD,Karnataka Bank Ltd.,504.0,1936.0,0.0,0.0,200589.0,291.0,290.0,214.0,1936.0,0.0,0.0,0.0,0.0,0.0,0.0,1798624.0,1894029.0,200589.0,5799.6,291.0,,,,,,,,,,,,,,,,,0.0,0.0,5799.6,291.0,,,,,
2013-03,2013-03-01,26,A14,million,Private Sector Banks,,KARUR VYSYA BANK LTD,Karur Vysya Bank Ltd,1277.0,5844.0,0.0,0.0,252218.0,338.681224,589.0,688.0,5844.0,0.0,0.0,0.0,0.0,0.0,0.0,2232768.0,2844936.0,252218.0,11536.677926,338.681224,,,,,,,,,,,,,,,,,0.0,0.0,11536.677926,338.681224,,,,,
2013-03,2013-03-01,26,A14,million,Private Sector Banks,,KOTAK MAHINDRA BANK LTD,Kotak Mahindra Bank Ltd,961.0,0.0,522893.0,1561.6617332300002,520168.0,787.9592389200038,369.0,592.0,0.0,0.0,328354.0,3851.0,522893.0,27.200000000000003,1561.6617332300002,1587148.0,2979864.0,520168.0,8713.281686530017,787.9592389200038,,,,,,,,,,,,,,,,,27.200000000000003,1561.6617332300002,8713.281686530017,787.9592389200038,,,,,
2013-03,2013-03-01,26,A14,million,Private Sector Banks,,LAKSHMI VILAS BANK LTD,Lakshmi Vilas Bank Ltd.,652.0,2465.0,0.0,0.0,84378.0,233.6,189.0,463.0,2465.0,0.0,0.0,0.0,0.0,0.0,0.0,407015.0,1222168.0,84378.0,3754.2,233.6,,,,,,,,,,,,,,,,,0.0,0.0,3754.2,233.6,,,,,
2013-03,2013-03-01,26,A14,million,Private Sector Banks,,RBL BANK LTD,Ratnakar Bank Ltd.,184.0,0.0,0.0,0.0,5805.0,9.18156146,67.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47310.0,114268.0,5805.0,313.66873445,9.18156146,,,,,,,,,,,,,,,,,0.0,0.0,313.66873445,9.18156146,,,,,
2013-03,2013-03-01,26,A14,million,Private Sector Banks,,SOUTH INDIAN BANK,South Indian Bank Ltd,800.0,180.0,0.0,0.0,129853.0,631.7,607.0,193.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,2608065.0,1885241.0,129853.0,6111.3,631.7,,,,,,,,,,,,,,,,,0.0,0.0,6111.3,631.7,,,,,
2013-03,2013-03-01,26,A14,million,Private Sector Banks,,TAMILNAD MERCANTILE BANK LTD,Tamilnadu Mercantile Bank Ltd.,470.0,938.0,5224.0,11.1,29763.0,75.8,215.0,255.0,938.0,0.0,5986.0,0.0,5224.0,0.0,11.1,577334.0,1676261.0,29763.0,6508.3,75.8,,,,,,,,,,,,,,,,,0.0,11.1,6508.3,75.8,,,,,
2013-03,2013-03-01,26,A14,million,Private Sector Banks,,YES BANK LTD,Yes Bank Ltd.,951.0,5105.0,0.0,0.0,182494.0,277.0032116400005,320.0,631.0,5105.0,0.0,0.0,0.0,0.0,0.0,0.0,417063.0,894168.0,182494.0,3083.45785,277.0032116400005,,,,,,,,,,,,,,,,,0.0,0.0,3083.45785,277.0032116400005,,,,,
2013-03,2013-03-01,26,A14,million,Public Sector Banks,,ALLAHABAD BANK,Allahabad Bank,447.0,2.0,0.0,0.0,101725.0,189.1,272.0,175.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1880590.0,3089665.0,101725.0,7656.7,189.1,,,,,,,,,,,,,,,,,0.0,0.0,7656.7,189.1,,,,,
2013-03,2013-03-01,26,A14,million,Public Sector Banks,,ANDHRA BANK,Andhra Bank,1207.0,2299.0,125180.0,328.29999999999995,512386.0,694.0,590.0,617.0,2299.0,0.0,125175.0,9929.0,125180.0,34.6,328.29999999999995,7973555.0,10151249.0,512386.0,23000.0,694.0,,,,,,,,,,,,,,,,,34.6,328.29999999999995,23000.0,694.0,,,,,
2013-03,2013-03-01,26,A14,million,Public Sector Banks,,BANK OF BARODA,Bank of Baroda,2630.0,5485.0,92784.0,231.2,943652.0,1159.780882,1790.0,840.0,5485.0,0.0,80208.0,1361.0,92784.0,4.5,231.2,10248562.0,9478057.0,943652.0,38256.12237948,1159.780882,,,,,,,,,,,,,,,,,4.5,231.2,38256.12237948,1159.780882,,,,,
2013-03,2013-03-01,26,A14,million,Public Sector Banks,,BANK OF INDIA,Bank of India,2133.0,2425.0,96856.0,253.2,1038362.0,1147.1,1103.0,1030.0,1925.0,500.0,121062.0,10049.0,96856.0,68.3,253.2,13602785.0,12520527.0,1038362.0,27094.2,1147.1,,,,,,,,,,,,,,,,,68.3,253.2,27094.2,1147.1,,,,,
2013-03,2013-03-01,26,A14,million,Public Sector Banks,,BANK OF MAHARASHTRA,Bank of Maharashtra,692.0,481.0,26670.0,59.7,324359.0,382.96060626,445.0,247.0,77.0,404.0,16897.0,217.0,26670.0,1.7000000000000002,59.7,3424267.0,3187385.0,324359.0,7953.159100000001,382.96060626,,,,,,,,,,,,,,,,,1.7000000000000002,59.7,7953.159100000001,382.96060626,,,,,
2013-03,2013-03-01,26,A14,million,Public Sector Banks,,CANARA BANK,Canara Bank,3526.0,1064.0,56470.0,137.3,703940.0,996.5,1771.0,1755.0,1064.0,0.0,61039.0,9528.0,56470.0,45.9,137.3,9552747.0,12034730.0,703940.0,32680.7,996.5,,,,,,,,,,,,,,,,,45.9,137.3,32680.7,996.5,,,,,
2013-03,2013-03-01,26,A14,million,Public Sector Banks,,CENTRAL BANK OF INDIA,Central Bank of India,2529.0,0.0,50150.0,126.8,170967.0,396.1,1389.0,1140.0,0.0,0.0,54611.0,497.0,50150.0,2.0,126.8,4193703.0,2156634.0,170967.0,14927.7,396.1,,,,,,,,,,,,,,,,,2.0,126.8,14927.7,396.1,,,,,
2013-03,2013-03-01,26,A14,million,Public Sector Banks,,CORPORATION BANK,Corporation Bank,1425.0,14045.0,70753.0,167.39999999999998,506117.0,755.3,836.0,589.0,14045.0,0.0,61891.0,1040.0,70753.0,7.49,167.39999999999998,5260949.0,3896547.0,506117.0,12404.8,755.3,,,,,,,,,,,,,,,,,7.49,167.39999999999998,12404.8,755.3,,,,,
2013-03,2013-03-01,26,A14,million,Public Sector Banks,,DENA BANK,Dena Bank,620.0,0.0,0.0,0.0,143048.0,180.4,495.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2054995.0,2226126.0,143048.0,7510.2,180.4,,,,,,,,,,,,,,,,,0.0,0.0,7510.2,180.4,,,,,
2013-03,2013-03-01,26,A14,million,Public Sector Banks,,INDIAN BANK,Indian Bank,1322.0,0.0,65122.0,163.1,606331.0,661.0,963.0,359.0,0.0,0.0,52104.0,2795.0,65122.0,10.1,163.1,8952273.0,11503514.0,606331.0,24945.4,661.0,,,,,,,,,,,,,,,,,10.1,163.1,24945.4,661.0,,,,,
2013-03,2013-03-01,26,A14,million,Public Sector Banks,,INDIAN OVERSEAS BANK,Indian Overseas Bank,1883.0,442.0,40546.0,85.9,379610.0,733.9,1164.0,719.0,442.0,0.0,44171.0,2915.0,40546.0,5.6000000000000005,85.9,4334559.0,3964923.0,379610.0,13470.8,733.9,,,,,,,,,,,,,,,,,5.6000000000000005,85.9,13470.8,733.9,,,,,
2013-03,2013-03-01,26,A14,million,Public Sector Banks,,ORIENTAL BANK OF COMMERCE,Oriental Bank of Commerce,1452.0,1355.0,0.0,0.0,294926.0,374.5,1087.0,365.0,1355.0,0.0,0.0,0.0,0.0,0.0,0.0,3908551.0,5710997.0,294926.0,15697.4,374.5,,,,,,,,,,,,,,,,,0.0,0.0,15697.4,374.5,,,,,
2013-03,2013-03-01,26,A14,million,Public Sector Banks,,PUNJAB AND SIND BANK,Punjab and Sind Bank,179.0,0.0,0.0,0.0,51.0,0.085,146.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188204.0,150955.0,51.0,560.8,0.085,,,,,,,,,,,,,,,,,0.0,0.0,560.8,0.085,,,,,
2013-03,2013-03-01,26,A14,million,Public Sector Banks,,PUNJAB NATIONAL BANK,Punjab National Bank,6312.0,8866.0,147780.0,314.03636074,1586456.0,1836.1512931,3086.0,3226.0,8866.0,0.0,115781.0,2270.0,147780.0,9.99238887,314.03636074,20658696.0,18555300.0,1586456.0,73014.87307831,1836.1512931,,,,,,,,,,,,,,,,,9.99238887,314.03636074,73014.87307831,1836.1512931,,,,,
2013-03,2013-03-01,26,A14,million,Public Sector Banks,,STATE BANK OF BIKANER AND JAIPUR,State Bank of Bikaner & Jaipur,1060.0,0.0,0.0,0.0,187446.0,189.2,623.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5149943.0,8112250.0,187446.0,24973.800000000003,189.2,,,,,,,,,,,,,,,,,0.0,0.0,24973.800000000003,189.2,,,,,
2013-03,2013-03-01,26,A14,million,Public Sector Banks,,STATE BANK OF HYDERABAD,State Bank of Hyderabad,1584.0,0.0,0.0,0.0,335851.0,571.1999999999999,1079.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7451912.0,13989302.0,335851.0,34616.1,571.1999999999999,,,,,,,,,,,,,,,,,0.0,0.0,34616.1,571.1999999999999,,,,,
2013-03,2013-03-01,26,A14,million,Public Sector Banks,,STATE BANK OF INDIA,State Bank of India,27175.0,65514.0,4713204.0,10750.0,10025000.0,12531.8,15037.0,12138.0,65514.0,0.0,2572777.0,34924.0,4713204.0,180.0,10750.0,110444000.0,190639000.0,10025000.0,535634.4,12531.8,,,,,,,,,,,,,,,,,180.0,10750.0,535634.4,12531.8,,,,,
2013-03,2013-03-01,26,A14,million,Public Sector Banks,,STATE BANK OF MYSORE,State Bank of Mysore,853.0,34.0,0.0,0.0,167476.0,368.6,604.0,249.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2973700.0,5363252.0,167476.0,12729.9,368.6,,,,,,,,,,,,,,,,,0.0,0.0,12729.9,368.6,,,,,
2013-03,2013-03-01,26,A14,million,Public Sector Banks,,STATE BANK OF PATIALA,State Bank of Patiala,954.0,0.0,0.0,0.0,124161.0,184.7,691.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3764315.0,4293563.0,124161.0,12530.5,184.7,,,,,,,,,,,,,,,,,0.0,0.0,12530.5,184.7,,,,,
2013-03,2013-03-01,26,A14,million,Public Sector Banks,,STATE BANK OF TRAVANCORE,State Bank of Travancore,965.0,0.0,0.0,0.0,253537.0,462.7000000000001,674.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6632359.0,7180405.0,253537.0,21301.4,462.7000000000001,,,,,,,,,,,,,,,,,0.0,0.0,21301.4,462.7000000000001,,,,,
2013-03,2013-03-01,26,A14,million,Public Sector Banks,,SYNDICATE BANK,Syndicate Bank,1306.0,718.0,51475.0,112.3,360648.0,589.0,1104.0,202.0,718.0,0.0,67195.0,1678.0,51475.0,7.0,112.3,5501640.0,7664286.0,360648.0,19100.5,589.0,,,,,,,,,,,,,,,,,7.0,112.3,19100.5,589.0,,,,,
2013-03,2013-03-01,26,A14,million,Public Sector Banks,,UCO BANK,UCO Bank,1300.0,0.0,0.0,0.0,290712.0,344.5,850.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2666328.0,2722502.0,290712.0,10399.1,344.5,,,,,,,,,,,,,,,,,0.0,0.0,10399.1,344.5,,,,,
2013-03,2013-03-01,26,A14,million,Public Sector Banks,,UNION BANK OF INDIA,Union Bank of India,4603.0,2976.0,53974.0,140.2,591418.0,857.0999999999999,2477.0,2126.0,2976.0,0.0,46579.0,805.0,53974.0,3.7,140.2,9520632.0,9796557.0,591418.0,30885.6,857.0999999999999,,,,,,,,,,,,,,,,,3.7,140.2,30885.6,857.0999999999999,,,,,
2013-03,2013-03-01,26,A14,million,Public Sector Banks,,UNITED BANK OF INDIA,United Bank of India,919.0,0.0,0.0,0.0,137953.0,222.8,390.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2258521.0,2050343.0,137953.0,7279.0,222.8,,,,,,,,,,,,,,,,,0.0,0.0,7279.0,222.8,,,,,
2013-03,2013-03-01,26,A14,million,Public Sector Banks,,VIJAYA BANK,Vijaya Bank,874.0,1479.0,161982.0,333.5,175130.0,302.7,700.0,174.0,1479.0,0.0,40505.0,3964.0,161982.0,22.0,333.5,2455910.0,2213793.0,175130.0,3667.4,302.7,,,,,,,,,,,,,,,,,22.0,333.5,3667.4,302.7,,,,,
2013-04,2013-04-01,25,A14,million,Foreign Banks,,AMERICAN EXPRESS BANKING CORPORATION,American Express Bkg. Corp.,0.0,18540.0,1765000.0,14019.5,0.0,0.0,0.0,0.0,18540.0,0.0,632026.0,4385.0,1765000.0,30.0,14019.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,30.0,14019.5,0.0,0.0,,,,,
2013-04,2013-04-01,25,A14,million,Foreign Banks,,BARCLAYS BANK PLC,Barclays Bank,0.0,0.0,0.0,0.0,521.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8522.0,1147.0,521.0,6.7,2.1,,,,,,,,,,,,,,,,,0.0,0.0,6.7,2.1,,,,,
2013-04,2013-04-01,25,A14,million,Foreign Banks,,CITI BANK,Citibank,601.0,12407.0,7727410.0,22910.29068503,1681981.0,3761.0,57.0,544.0,12407.0,0.0,2371258.0,30434.0,7727410.0,222.70000000000005,22910.29068503,1786329.0,3541538.0,1681981.0,12367.5,3761.0,,,,,,,,,,,,,,,,,222.70000000000005,22910.29068503,12367.5,3761.0,,,,,
2013-04,2013-04-01,25,A14,million,Foreign Banks,,DBS INDIA BANK LTD,DBS Ltd.,37.0,0.0,0.0,0.0,6309.0,13.3,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10709.0,46560.0,6309.0,121.8,13.3,,,,,,,,,,,,,,,,,0.0,0.0,121.8,13.3,,,,,
2013-04,2013-04-01,25,A14,million,Foreign Banks,,DEUTSCHE BANK LTD,Deutsche Bank,53.0,0.0,0.0,0.0,87299.0,176.76989501999998,13.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77559.0,193103.0,87299.0,779.821149,176.76989501999998,,,,,,,,,,,,,,,,,0.0,0.0,779.821149,176.76989501999998,,,,,
2013-04,2013-04-01,25,A14,million,Foreign Banks,,HSBC LTD,HSBC,142.0,15694.0,1071692.0,3408.3384989199776,293381.0,745.1999999999999,70.0,72.0,10091.0,5603.0,502319.0,3688.0,1071692.0,27.322405340000003,3408.3384989199776,476405.0,474402.0,293381.0,2196.1000000000004,745.1999999999999,,,,,,,,,,,,,,,,,27.322405340000003,3408.3384989199776,2196.1000000000004,745.1999999999999,,,,,
2013-04,2013-04-01,25,A14,million,Foreign Banks,,ROYAL BANK OF SCOTLAND N V,RBS (ABN AMRO),120.0,0.0,159020.0,479.4,112828.0,227.3,35.0,85.0,0.0,0.0,97683.0,693.0,159020.0,5.4,479.4,187582.0,393195.0,112828.0,1610.5,227.3,,,,,,,,,,,,,,,,,5.4,479.4,1610.5,227.3,,,,,
2013-04,2013-04-01,25,A14,million,Foreign Banks,,STANDARD CHARTERED BANK LTD,Standard Chartered Bank,303.0,0.0,2455047.0,8798.4,579794.0,1020.0,102.0,201.0,0.0,0.0,1354357.0,2648.0,2455047.0,11.8,8798.4,818781.0,1314154.0,579794.0,4710.0,1020.0,,,,,,,,,,,,,,,,,11.8,8798.4,4710.0,1020.0,,,,,
2013-04,2013-04-01,25,A14,million,Private Sector Banks,,AXIS BANK LTD,Axis Bank Ltd.,11239.0,216782.0,1936645.0,5845.468426699999,4040047.0,6884.85260458,2331.0,8908.0,216782.0,0.0,1108444.0,9214.0,1936645.0,31.7734782,5845.468426699999,14512108.0,26654823.0,4040047.0,113441.89306857,6884.85260458,,,,,,,,,,,,,,,,,31.7734782,5845.468426699999,113441.89306857,6884.85260458,,,,,
2013-04,2013-04-01,25,A14,million,Private Sector Banks,,CITY UNION BANK LTD,City Union Bank Ltd,790.0,2452.0,0.0,0.0,152393.0,223.64,328.0,462.0,2452.0,0.0,0.0,0.0,0.0,0.0,0.0,962840.0,1381077.0,152393.0,4568.42,223.64,,,,,,,,,,,,,,,,,0.0,0.0,4568.42,223.64,,,,,
2013-04,2013-04-01,25,A14,million,Private Sector Banks,,CSB BANK LTD,Catholic Syrian Bank Ltd.,210.0,0.0,0.0,0.0,14630.0,43.829558420000005,150.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467332.0,251457.0,14630.0,683.94253171,43.829558420000005,,,,,,,,,,,,,,,,,0.0,0.0,683.94253171,43.829558420000005,,,,,
2013-04,2013-04-01,25,A14,million,Private Sector Banks,,DCB BANK LTD,Development Credit Bank Ltd.,256.0,615.0,4310.0,10.2,43669.0,78.4,91.0,165.0,615.0,0.0,2656.0,296.0,4310.0,1.7999999999999998,10.2,159646.0,332384.0,43669.0,1311.0,78.4,,,,,,,,,,,,,,,,,1.7999999999999998,10.2,1311.0,78.4,,,,,
2013-04,2013-04-01,25,A14,million,Private Sector Banks,,DHANALAXMI BANK LTD,Dhanalaxmi Bank Ltd.,396.0,0.0,4122.0,10.3,35259.0,72.6,174.0,222.0,0.0,0.0,2155.0,5.0,4122.0,0.011,10.3,740423.0,423460.0,35259.0,1560.9,72.6,,,,,,,,,,,,,,,,,0.011,10.3,1560.9,72.6,,,,,
2013-04,2013-04-01,25,A14,million,Private Sector Banks,,FEDERAL BANK LTD,Federal Bank Limited,1191.0,8082.0,0.0,0.0,310756.0,586.5,817.0,374.0,8082.0,0.0,0.0,0.0,0.0,0.0,0.0,3152344.0,3079968.0,310756.0,13198.0,586.5,,,,,,,,,,,,,,,,,0.0,0.0,13198.0,586.5,,,,,
2013-04,2013-04-01,25,A14,million,Private Sector Banks,,HDFC BANK LTD,HDFC Bank Ltd.,10871.0,241246.0,10374501.0,35837.43515449,7539002.0,11767.8889381,4410.0,6461.0,241246.0,0.0,6532818.0,82730.0,10374501.0,542.79369617,35837.43515449,16000583.0,30450447.0,7539002.0,133989.71319086,11767.8889381,,,,,,,,,,,,,,,,,542.79369617,35837.43515449,133989.71319086,11767.8889381,,,,,
2013-04,2013-04-01,25,A14,million,Private Sector Banks,,ICICI BANK LTD,ICICI Bank Ltd.,10596.0,245418.0,5241129.0,13941.7,7394571.0,12962.2,3333.0,7263.0,238410.0,7008.0,2875459.0,8150.0,5241129.0,39.4,13941.7,18741998.0,28730671.0,7394571.0,131176.4,12962.2,,,,,,,,,,,,,,,,,39.4,13941.7,131176.4,12962.2,,,,,
2013-04,2013-04-01,25,A14,million,Private Sector Banks,,IDBI BANK LTD,IDBI Ltd.,1731.0,14258.0,0.0,0.0,934890.0,1428.84991499,897.0,834.0,14258.0,0.0,0.0,0.0,0.0,0.0,0.0,5577924.0,6949013.0,934890.0,27854.064315519998,1428.84991499,,,,,,,,,,,,,,,,,0.0,0.0,27854.064315519998,1428.84991499,,,,,
